submitter,station,buyer,advertiser,candidate,contract_id,start_time,end_time,start_date,end_date,spots_per_week,rate_per_spot,office,region,election,length,cancelled,youtube_id,description,name
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/22/2012,10/28/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/29/2012,11/4/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/15/2012,10/21/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/29/2012,11/4/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,10 p.m.,10:35 p.m.,10/8/2012,10/14/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,10 p.m.,10:35 p.m.,10/29/2012,11/4/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,3 p.m.,6 p.m.,10/22/2012,10/28/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,5:28 p.m.,6 p.m.,10/15/2012,10/21/2012,1,500,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,5:28 p.m.,6 p.m.,10/22/2012,10/28/2012,1,500,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,5:28 p.m.,6 p.m.,10/29/2012,11/4/2012,1,500,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/8/2012,10/14/2012,1,1650,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/22/2012,10/28/2012,1,1650,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/29/2012,11/4/2012,1,1650,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 a.m.,9:30 a.m.,10/8/2012,10/14/2012,1,250,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 a.m.,9:30 a.m.,10/15/2012,10/21/2012,1,250,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 a.m.,9:30 a.m.,10/22/2012,10/28/2012,1,250,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 a.m.,9:30 a.m.,10/29/2012,11/4/2012,1,250,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/15/2012,10/21/2012,1,1650,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/22/2012,10/28/2012,1,1650,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/29/2012,11/4/2012,1,1650,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/8/2012,10/14/2012,1,1500,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,1500,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/29/2012,11/4/2012,1,1500,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9:30 a.m.,10 a.m.,10/8/2012,10/14/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9:30 a.m.,10 a.m.,10/15/2012,10/21/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9:30 a.m.,10 a.m.,10/22/2012,10/28/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9:30 a.m.,10 a.m.,10/29/2012,11/4/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/15/2012,10/21/2012,1,1600,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,1600,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/8/2012,10/14/2012,1,1700,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/22/2012,10/28/2012,1,1700,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/29/2012,11/4/2012,1,1700,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/8/2012,10/14/2012,1,1700,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/15/2012,10/21/2012,1,1700,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/8/2012,10/14/2012,1,1875,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/22/2012,10/28/2012,1,1875,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,7 p.m.,8 p.m.,10/29/2012,11/4/2012,2,1875,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/15/2012,10/21/2012,1,1350,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,8 p.m.,9 p.m.,10/22/2012,10/28/2012,1,1350,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/8/2012,10/14/2012,1,1350,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,1350,U.S. Senate,Missouri,general,30,no,,,
Patane,KRCG,Great American Media,Democratic Senatorial Campaign Committee,,294607,9 p.m.,10 p.m.,10/29/2012,11/4/2012,1,1350,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 a.m.,7 a.m.,10/9/2012,10/15/2012,5,600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 a.m.,7 a.m.,10/16/2012,10/22/2012,3,600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 a.m.,7 a.m.,10/23/2012,10/29/2012,5,600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 a.m.,7 a.m.,10/30/2012,11/5/2012,5,600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 a.m.,9 a.m.,10/9/2012,10/15/2012,5,800,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 a.m.,9 a.m.,10/16/2012,10/22/2012,5,800,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 a.m.,9 a.m.,10/23/2012,10/29/2012,5,800,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 a.m.,9 a.m.,10/30/2012,11/5/2012,5,800,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 a.m.,12 p.m.,10/8/2012,10/14/2012,1,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 a.m.,12 p.m.,10/15/2012,10/21/2012,1,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 a.m.,12 p.m.,10/22/2012,10/28/2012,1,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 a.m.,12 p.m.,10/29/2012,11/4/2012,1,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,8 a.m.,9 a.m.,10/8/2012,10/14/2012,1,450,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,8 a.m.,9 a.m.,10/29/2012,11/4/2012,1,450,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 a.m.,10 a.m.,10/8/2012,10/14/2012,1,800,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 a.m.,10 a.m.,10/29/2012,11/4/2012,1,800,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,12 p.m.,1 p.m.,10/9/2012,10/15/2012,1,100,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,4 p.m.,5 p.m.,10/9/2012,10/15/2012,1,550,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,4 p.m.,5 p.m.,10/23/2012,10/29/2012,1,550,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,12 p.m.,12:30 p.m.,10/9/2012,10/15/2012,2,300,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,12 p.m.,12:30 p.m.,10/16/2012,10/22/2012,2,300,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,12 p.m.,12:30 p.m.,10/23/2012,10/29/2012,2,300,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,12 p.m.,12:30 p.m.,10/30/2012,11/5/2012,2,300,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 p.m.,5:30 p.m.,10/9/2012,10/15/2012,2,1600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 p.m.,5:30 p.m.,10/16/2012,10/22/2012,2,1600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 p.m.,5:30 p.m.,10/23/2012,10/29/2012,4,1600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 p.m.,5:30 p.m.,10/30/2012,11/5/2012,4,1600,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5:28 p.m.,6 p.m.,10/9/2012,10/15/2012,3,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5:28 p.m.,6 p.m.,10/16/2012,10/22/2012,4,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5:28 p.m.,6 p.m.,10/23/2012,10/29/2012,4,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5:28 p.m.,6 p.m.,10/30/2012,11/5/2012,3,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 p.m.,6:30 p.m.,10/9/2012,10/15/2012,4,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 p.m.,6:30 p.m.,10/16/2012,10/22/2012,3,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 p.m.,6:30 p.m.,10/23/2012,10/29/2012,4,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 p.m.,6:30 p.m.,10/30/2012,11/5/2012,4,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 p.m.,6:30 p.m.,10/8/2012,10/14/2012,1,500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 p.m.,6:30 p.m.,10/22/2012,10/28/2012,1,500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6 p.m.,6:30 p.m.,10/29/2012,11/4/2012,1,500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 p.m.,5:30 p.m.,10/22/2012,10/28/2012,1,900,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5 p.m.,5:30 p.m.,10/29/2012,11/4/2012,1,900,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5:30 p.m.,6 p.m.,10/8/2012,10/14/2012,1,900,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5:30 p.m.,6 p.m.,10/15/2012,10/21/2012,1,900,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,5:30 p.m.,6 p.m.,10/22/2012,10/28/2012,1,900,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:30 p.m.,7 p.m.,10/29/2012,11/4/2012,1,900,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:30 p.m.,7 p.m.,10/22/2012,10/28/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,10 p.m.,10:35 p.m.,10/29/2012,11/4/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,10 p.m.,10:35 p.m.,10/9/2012,10/15/2012,2,2500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,10 p.m.,10:35 p.m.,10/16/2012,10/22/2012,2,2500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,10 p.m.,10:35 p.m.,10/23/2012,10/29/2012,3,2500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,10 p.m.,10:35 p.m.,10/30/2012,11/5/2012,3,2500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,10:35 p.m.,11:35 p.m.,10/23/2012,10/29/2012,2,300,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,10:35 p.m.,11:35 p.m.,10/30/2012,11/5/2012,2,300,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:58 p.m.,9 p.m.,10/15/2012,10/21/2012,1,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:58 p.m.,9 p.m.,10/22/2012,10/28/2012,1,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:58 p.m.,9 p.m.,10/29/2012,11/4/2012,1,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:58 p.m.,9 p.m.,11/5/2012,11/11/2012,1,2000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 p.m.,9 p.m.,10/8/2012,10/14/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 p.m.,9 p.m.,10/15/2012,10/21/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 p.m.,9 p.m.,10/22/2012,10/28/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,7 p.m.,9 p.m.,10/29/2012,11/4/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,8 p.m.,9 p.m.,10/22/2012,10/28/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,8 p.m.,9 p.m.,10/29/2012,11/4/2012,1,1000,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,1500,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:58 p.m.,8 p.m.,10/15/2012,10/21/2012,1,850,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:58 p.m.,8 p.m.,10/22/2012,10/28/2012,1,850,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,6:58 p.m.,8 p.m.,10/29/2012,11/4/2012,1,850,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 p.m.,10 p.m.,10/8/2012,10/14/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 p.m.,10 p.m.,10/15/2012,10/21/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 p.m.,10 p.m.,10/29/2012,11/4/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,8 p.m.,9 p.m.,10/15/2012,10/21/2012,1,400,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,9 p.m.,10 p.m.,10/22/2012,10/28/2012,1,450,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,,28036,11 a.m.,11 p.m.,10/8/2012,10/14/2012,1,750,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,5 p.m.,6 p.m.,10/9/2012,10/15/2012,2,40,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,5 p.m.,6 p.m.,10/16/2012,10/22/2012,2,40,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,5 p.m.,6 p.m.,10/23/2012,10/29/2012,2,40,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,5 p.m.,6 p.m.,10/30/2012,11/5/2012,2,40,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/9/2012,10/15/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/16/2012,10/22/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/23/2012,10/29/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/30/2012,11/5/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/9/2012,10/15/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/16/2012,10/22/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/23/2012,10/29/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,6 p.m.,7 p.m.,10/30/2012,11/5/2012,2,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/9/2012,10/15/2012,3,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/16/2012,10/22/2012,3,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/23/2012,10/29/2012,3,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/30/2012,11/5/2012,3,75,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/8/2012,10/14/2012,1,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/15/2012,10/21/2012,1,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/22/2012,10/28/2012,1,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,9 p.m.,9:30 p.m.,10/29/2012,11/4/2012,1,50,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,8 p.m.,9 p.m.,10/8/2012,10/14/2012,1,150,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,8 p.m.,9 p.m.,10/15/2012,10/21/2012,1,150,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,8 p.m.,9 p.m.,10/22/2012,10/28/2012,1,150,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,8 p.m.,9 p.m.,10/29/2012,11/4/2012,1,150,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,7 p.m.,8 p.m.,10/8/2012,10/14/2012,1,35,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,7 p.m.,8 p.m.,10/15/2012,10/21/2012,1,35,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,7 p.m.,8 p.m.,10/22/2012,10/28/2012,1,35,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU-CW,Great American Media,Democratic Senatorial Campaign Committee,,28035,7 p.m.,8 p.m.,10/29/2012,11/4/2012,1,35,U.S. Senate,Missouri,general,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,Issue,28738,6 a.m.,6:58 a.m.,8/13/2012,8/19/2012,5,600,U.S. Senate,Missouri,issue,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,Issue,28738,6 a.m.,6:58 a.m.,8/20/2012,8/26/2012,3,600,U.S. Senate,Missouri,issue,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,Issue,28738,7 a.m.,9 a.m.,8/13/2012,8/19/2012,3,800,U.S. Senate,Missouri,issue,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,Issue,28738,5 a.m.,12 p.m.,8/20/2012,8/26/2012,1,75,U.S. Senate,Missouri,issue,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,Issue,28738,5 a.m.,12 p.m.,8/6/2012,8/12/2012,1,75,U.S. Senate,Missouri,issue,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,Issue,28738,8 a.m.,9 a.m.,8/13/2012,8/19/2012,1,450,U.S. Senate,Missouri,issue,30,no,,,
Patane,KOMU,Great American Media,Democratic Senatorial Campaign Committee,Issue,28738,9 a.m.,10 a.m.,8/6/2012,8/12/2012,1,800,U.S. Senate,Missouri,issue,30,no,,,
